,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
율무밥(75),273.23,5.430000000000001,0.49600000000000005,58.995000000000005,0.0,5.46,1.143,5.720000000000001,0.22666666644,0.17880000000000001,0.018500000000000003,0.0,0.0,0.0
율무밥(90),328.09999999999997,6.66,0.64,70.65,0.0,6.6,1.4100000000000001,6.800000000000001,0.26666666640000003,0.21600000000000003,0.023,0.0,0.0,0.0
잡곡밥(75),236.96,4.713900000000001,0.4951,51.4379,0.5640000000000001,4.99,1.0309,4.4,0.55833333319,0.16903,0.03862,0.0,121.05340000000001,3.5583
잡곡밥(90),327.79,6.601699999999999,0.72055,71.10385000000001,0.831,7.015000000000001,1.43665,6.170000000000001,0.82708333313,0.23854499999999998,0.0543,0.0,186.6734,5.35215
차조밥(75),272.04,5.022600000000001,0.5233,59.0398,0.357,5.74,1.1493,5.510000000000001,0.34916666644,0.19210000000000002,0.024940000000000004,0.0,163.78600000000003,9.0153
차조밥(90),326.4,6.078,0.679,70.714,0.51,7.0,1.419,6.5,0.4416666664,0.23500000000000001,0.032200000000000006,0.0,233.98,12.878999999999998
찰현미밥(75),274.99,4.998000000000001,0.452,59.977000000000004,0.0,4.88,1.27,4.8500000000000005,0.17333333316000002,0.1606,0.0272,0.0,0.0,0.0
찰현미밥(90),330.30000000000007,6.0200000000000005,0.55,72.02,0.0,5.8,1.55,5.699999999999999,0.19999999980000002,0.191,0.034,0.0,0.0,0.0
찹쌀밥(75),275.05,5.0,0.3,60.105000000000004,0.0,4.65,1.155,5.0,0.18333333315,0.1545,0.027000000000000003,0.0,0.0,0.0
찹쌀밥(90),330.2,6.01,0.36,72.15,0.0,5.55,1.395,5.95,0.21666666645,0.18450000000000003,0.033,0.0,0.0,0.0
찹쌀보리밥(75),272.25,5.152,0.41280000000000006,59.504200000000004,1.024,6.73,1.1862,5.080000000000001,0.18333333315,0.14786000000000002,0.03356,0.0,71.91760000000001,5.507999999999999
찹쌀보리밥(90),326.7,6.2,0.501,71.399,1.28,8.149999999999999,1.4340000000000002,6.050000000000001,0.21666666645,0.17620000000000002,0.0412,0.0,89.897,6.885
찹쌀팥밥(75),272.01,6.1608,0.3744,58.3402,1.432,9.45,1.383,4.92,0.18333333315,0.18794,0.039240000000000004,0.36560000000000004,24.836,11.5416
찹쌀팥밥(90),326.4,7.461,0.453,69.944,1.79,11.55,1.68,5.8500000000000005,0.21666666645,0.22630000000000003,0.048299999999999996,0.457,31.045,14.427
찹쌀현미밥(75),274.57,4.968,0.452,59.905,0.0,4.97,1.2429999999999999,5.000000000000001,0.18333333315,0.1633,0.0254,0.0,0.0,0.0
찹쌀현미밥(90),329.6,5.970000000000001,0.55,71.89999999999999,0.0,5.949999999999999,1.5050000000000001,5.95,0.21666666645,0.1955,0.031,0.0,0.0,0.0
팥밥(75),271.13,5.864000000000001,0.29300000000000004,58.568000000000005,0.0,9.52,1.395,6.84,0.72249999975,0.18860000000000002,0.0339,1.05,0.0,0.0
팥밥(90),325.09999999999997,7.28,0.35,70.04,0.0,12.399999999999999,1.77,8.4,0.9749999997000001,0.23000000000000004,0.045,1.5,0.0,0.0
팥찹쌀밥(75),272.01,6.1608,0.3744,58.3402,1.432,9.45,1.383,4.920000000000001,0.18333333315,0.18794000000000002,0.03924,0.36560000000000004,24.836,11.5416
팥찹쌀밥(90),326.4,7.461,0.453,69.94399999999999,1.79,11.55,1.6800000000000002,5.8500000000000005,0.21666666645,0.2263,0.0483,0.457,31.045,14.427
현미밥(75),272.81,4.8420000000000005,0.433,59.618,0.0,5.32,1.115,5.65,0.22666666644,0.1739,0.0178,0.0,0.0,0.0
현미밥(90),327.5,5.82,0.55,71.54,0.0,6.3999999999999995,1.37,6.7,0.26666666640000003,0.20900000000000002,0.022,0.0,0.0,0.0
현미찹쌀밥(75),274.57,4.968,0.452,59.905,0.0,4.97,1.2429999999999999,5.000000000000001,0.18333333315,0.1633,0.0254,0.0,0.0,0.0
현미찹쌀밥(90),329.6,5.970000000000001,0.55,71.89999999999999,0.0,5.949999999999999,1.5050000000000001,5.95,0.21666666645,0.1955,0.031,0.0,0.0,0.0
흑미밥(75),271.76,4.8833,0.43370000000000003,59.331700000000005,0.5319999999999999,6.09,0.9435,5.720000000000001,0.51833333313,0.19889,0.031380000000000005,0.0,62.46099999999999,2.6760999999999995
흑미밥(90),326.0,5.8790000000000004,0.551,71.131,0.76,7.5,1.125,6.800000000000001,0.6833333331000001,0.24470000000000003,0.0414,0.0,89.23,3.8229999999999995
콩밥(75),275.47,6.8867,1.3017,56.3693,1.7920000000000003,22.96,1.3502,5.58,0.29083333313,0.19511,0.04048,0.2289,526.3069,84.82809999999999
콩밥(90),331.29999999999995,8.741,1.7910000000000004,66.899,2.56,31.6,1.706,6.6000000000000005,0.35833333310000004,0.2393,0.0544,0.327,751.867,121.18299999999999
(소고기제외)당면양배추국,75.804,2.742435,2.45979,11.214974999999999,1.53585,93.6675,0.9543900000000001,116.223,1.2296249997824997,0.025138499999999994,0.027117000000000002,9.431895,948.8215349999999,27.342975
(저염)닭곰탕,121.95299999999999,12.974775,7.1688,0.5828249999999999,0.09675,8.4315,0.6804000000000001,145.42499999999998,34.80524999985,0.13902,0.14837999999999998,0.2487,2.549925,1.12455
가자미미역국,82.9635,9.21819,4.592594999999999,2.1572699999999996,1.6038000000000001,66.2895,0.590355,453.381,26.221250001509997,0.0677925,0.10545,0.764715,1263.1811850000001,39.049049999999994
가지냉국,16.1595,0.6577649999999998,0.15012000000000003,3.519015,0.98865,11.463,0.17346,151.68149999999997,3.1644999998489998,0.013041,0.07515300000000001,1.9462199999999998,56.572185,2.1780299999999997
갈비탕,94.28399999999999,13.952834999999999,3.5328899999999996,0.7881750000000001,0.14985,7.132499999999999,1.7756399999999997,192.09449999999998,2.290249999815,0.038660999999999994,0.11360699999999999,1.27182,112.574535,5.2266
갈비탕+당면,140.028,15.75495,4.633724999999999,7.6104,0.2025,19.808999999999997,2.3753249999999997,106.47900000000001,22.65524999985,0.044122499999999995,0.182685,0.476775,274.88917499999997,8.06205
갈은북어국,59.872499999999995,7.23435,2.6256,1.4729999999999996,0.3345,36.584999999999994,0.5181,208.83149999999998,1.2368749998075,0.035745,0.035925,2.2522499999999996,303.285375,1399.0587749999997
