name,ingredient,weight,category,note
,Cow's milk,50,,
,"Onion, Raw",10,,
,"Salt, Table salt",0.2,,
S cod veggie porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Pacific cod(Gadus macrocephalus), Raw",15,,
,"Carrot, Roots, Raw",5,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",5,,
S soybean porridge,"Soybean(Glycine max (L.) Merr.), Dried",10,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S jujube milk soup,"Jujube(Ziziphus jujuba Mill.), Dried",5,Soup (snack),Korean
,Cow's milk,50,,
,Butter,5,,
,"Onion, Raw",10,,
,"Salt, Table salt",0.2,,
,"Wheat flour, White, All-purpose",5,,
S jujube milk porridge,"Jujube(Ziziphus jujuba Mill.), Dried",5,Soup (snack),Korean
,Cow's milk,50,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S pollack porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Alaska pollock(Theragra chalcogramma), Frozen",15,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Welsh onion, Raw",1,,
S pork veggie porridge,"Pork meat, Lean, Raw",15,Soup (snack),Korean
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Rice, White, Raw",25,,
S chwinamul soy paste porridge,"Doenjang, Improved",1,Soup (snack),Korean
,"Anchovy(Engraulis japonicus), Large, Boiled and dried",2,,
,"Rough aster(Aster scaber Hunberg), Raw",15,,
,Sesame oil,1.2,,
,"Rice, White, Raw",25,,
S perilla seed tofu porridge,"Perilla seed, Dried",11,Soup (snack),Korean
,"Rice, White, Raw",15,,
,"Glutinous rice, Raw",10,,
,"Salt, Table salt",0.2,,
,"Tofu, Firm",20,,
S tofu chive porridge,"Tofu, Firm",20,Soup (snack),Korean
,"Onion, Raw",5,,
,"Chinese chive(Allium senescens var. minor), Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S tofu porridge,"Tofu, Firm",20,Soup (snack),Korean
,"Onion, Raw",5,,
,"Carrot, Roots, Raw",5,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S tofu vagetable porridge,"Tofu, Firm",40,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Broccoli, Raw",5,,
,"Onion, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S perilla seed rice crust porridge,"Perilla seed, Dried",11,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S perilla porridge,"Perilla seed, Dried",11,Soup (snack),Korean
,"Rice, White, Raw",15,,
,"Glutinous rice, Raw",10,,
,"Salt, Table salt",0.2,,
S peanut porridge,"Peanut(Arachis hypogaea), Dried",10,Soup (snack),Korean
,"Rice, White, Raw",15,,
,"Glutinous rice, Raw",10,,
,"Salt, Table salt",0.2,,
S maesaengyi porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Seaweed fulvescens(Capsosiphon fulvescens), Raw",15,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S anchovy porridge,"Anchovy(Engraulis japonicus), Small, Boiled and dried",5,Soup (snack),Korean
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
S anchovy veggie porridge,"Anchovy(Engraulis japonicus), Small, Boiled and dried",5,Soup (snack),Korean
,Sesame oil,1.2,,
,"Onion, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Rice, White, Raw",25,,
S salted pollack roe porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Alaska pollock(Theragra chalcogramma) Roe, Salt-fermented",15,,
,Sesame oil,1.2,,
S dried radish porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Radish(Raphanus sativus), Korean radish, Leaves, Raw",15,,
,"Carrot, Roots, Raw",5,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S seaweed porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Sea mustard(Undaria pinnatifida), Wild-caught, Raw",15,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S seaweed veggie porridge,"Sea mustard(Undaria pinnatifida), Wild-caught, Raw",15,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Rice, White, Raw",25,,
S manila clam porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Little neck clam(Ruditapes philippinarum), Wild-caught, Raw",15,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,Sesame oil,1.2,,
,"Soy Sacuce, Korean traditional type",0.2,,
S chestnut porridge,"Chestnut, Raw",15,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,"Glutinous rice, Raw",10,,
,"Rice, White, Raw",10,,
S napa cabbage egg porridge,"Chinese cabbage, Raw",10,Soup (snack),Korean
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
,"Egg, Whole, Raw",30,,
S napa cabbage mushroom porridge,"Chinese cabbage, Raw",15,Soup (snack),Korean
,Sesame oil,1.2,,
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
,"King oyster mushroom(Pleurotus eryngii), Raw",10,,
S mushroom soy paste porridge,"Oak Mushroom(Lentinus edodes (Berk.) Sing.), On tree logs, Raw",10,Soup (snack),Korean
,"Beef meat, Hanwoo, Plate, Raw",15,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",3,,
,"Carrot, Roots, Raw",3,,
,"Rice, White, Raw",25,,
S mushroom porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Oak Mushroom(Lentinus edodes (Berk.) Sing.), On tree logs, Raw",10,,
,"Oyster mushroom, Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
S mushroom veggie porridge,"Oak Mushroom(Lentinus edodes (Berk.) Sing.), On tree logs, Raw",15,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Potato, Daeji, Raw",5,,
,"Rice, White, Raw",25,,
S mushroom broccoli vegetable porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Carrot, Roots, Raw",2,,
,"Oak Mushroom(Lentinus edodes (Berk.) Sing.), On tree logs, Raw",10,,
,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",10,,
,"Broccoli, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S mushroom cheese porridge,"Oak Mushroom(Lentinus edodes (Berk.) Sing.), On tree logs, Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Cheese, Cheddar",5,,
,"Onion, Raw",3,,
,"Carrot, Roots, Raw",3,,
S stir-fried brown rice porridge,"Rice, Brown, Germinated, Raw",15,Soup (snack),Korean
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
,"Rice, White, Raw",15,,
S chive chicken porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Chicken, Meat only, Raw",15,,
,"Chinese chive(Allium senescens var. minor), Raw",5,,
,"Onion, Raw",3,,
,"Carrot, Roots, Raw",3,,
,"Salt, Table salt",0.2,,
,Sesame oil,0.3,,
,"Garlic, Bulb, Raw",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
S korean-leek miso porridge,"Chinese chive(Allium senescens var. minor), Raw",15,Soup (snack),Korean
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Doenjang, Korean traditional type",2,,
,"Rice, White, Raw",25,,
S chive porridge,"Chinese chive(Allium senescens var. minor), Raw",15,Soup (snack),Korean
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S chive sweet potato porridge,"Chinese chive(Allium senescens var. minor), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
,Cow's milk,50,,
S dried pollack veggie porridge,"Alaska pollock(Theragra chalcogramma), Dried",7,Soup (snack),Korean
,Sesame oil,1.2,,
,"Onion, Raw",5,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Rice, White, Raw",25,,
S broccoli miso porridge,"Broccoli, Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Carrot, Roots, Raw",5,,
,"Doenjang, Korean traditional type",2,,
,Sesame oil,1.2,,
S broccoli beef porridge,"Broccoli, Raw",10,Soup (snack),Korean
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Beef meat, Hanwoo, Plate, Raw",15,,
,"Carrot, Roots, Raw",3,,
,"Onion, Raw",3,,
,"Rice, White, Raw",25,,
S broccoli soup,"Broccoli, Raw",25,Soup (snack),Western
,"Onion, Raw",5,,
,"Wheat flour, White, All-purpose",5,,
,Butter,5,,
,"Salt, Table salt",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
S broccoli porridge,"Broccoli, Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Carrot, Roots, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S broccoli cream soup,"Broccoli, Raw",20,Soup (snack),Western
,Cow's milk,50,,
,"Onion, Raw",10,,
,"Wheat flour, White, All-purpose",5,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,Butter,5,,
S saesongyi mushroom porridge,"King oyster mushroom(Pleurotus eryngii), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S shrimp porridge,"Siba shrimp(Metapenaeus joyneri), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Welsh onion, Raw",1,,
S shrimp porridge with vegetables,"Siba shrimp(Metapenaeus joyneri), Raw",15,Soup (snack),Korean
,"Onion, Raw",5,,
,"Carrot, Roots, Raw",5,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S shrimp vagetable porridge,"Siba shrimp(Metapenaeus joyneri), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
,"Broccoli, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",5,,
S shrimp zucchini porridge,"Siba shrimp(Metapenaeus joyneri), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",10,,
,"Carrot, Roots, Raw",5,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",5,,
S shrimp cheese porridge,"Siba shrimp(Metapenaeus joyneri), Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Cheese, Cheddar",5,,
S fish porridge,"Pacific cod(Gadus macrocephalus), Raw",15,Soup (snack),Korean
,"Onion, Raw",5,,
,"Soy Sacuce, Korean traditional type",1,,
,"Rice, White, Raw",25,,
,"Carrot, Roots, Raw",5,,
S beef potato porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Potato, Daeji, Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",20,,
S beef soybean paste porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Doenjang, Improved",1,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Rice, White, Raw",25,,
S beef radish porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,Sesame oil,1.2,,
,"Soy Sacuce, Korean traditional type",1,,
,"Radish(Raphanus sativus), Korean radish, Roots, Raw",10,,
,"Rice, White, Raw",25,,
S beef seaweed porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Beef meat, Hanwoo, Plate, Raw",15,,
,"Onion, Raw",10,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Sea mustard(Undaria pinnatifida), Wild-caught, Raw",10,,
S beef korean-leek porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Chinese chive(Allium senescens var. minor), Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S beef broccoli porridge,"Broccoli, Raw",15,Soup (snack),Korean
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Beef meat, Hanwoo, Loin, Raw",15,,
,"Carrot, Roots, Raw",3,,
,"Rice, White, Raw",25,,
S beef soup,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Western
,"Potato, Daeji, Raw",5,,
,"Carrot, Roots, Raw",3,,
,"Onion, Raw",10,,
,"Wheat flour, White, All-purpose",5,,
,"Salt, Table salt",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,Butter,5,,
S beef onion porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Onion, Raw",10,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",3,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
,"Rice, White, Raw",25,,
S beef corn porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Potato, Daeji, Raw",5,,
,"Carrot, Roots, Raw",3,,
,"Spinach, Raw",5,,
,"Corn, Raw",10,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",20,,
S beef burdock porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Burdock(Arctium lappa L.), Raw",5,,
,"Onion, Raw",3,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",3,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S beef soup porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Rice, White, Raw",25,,
S beef porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Beef meat, Hanwoo, Plate, Raw",15,,
,"Onion, Raw",10,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Welsh onion, Raw",1,,
S beef vegetable porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Welsh onion, Raw",1,,
,"Salt, Table salt",0.2,,
S beef bokchoy porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Chinese cabbage(Brassica campestris var. chinensis), Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S beef milk porridge,"Beef meat, Hanwoo, Plate, Raw",15,Soup (snack),Korean
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,Sesame oil,1.2,,
,Cow's milk,50,,
,"Rice, White, Raw",20,,
S unpressed tofu porridge,"Tofu, Unpressed",70,Soup (snack),Korean
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",5,,
,"Rice, White, Raw",25,,
S unpressed veggie porridge,"Tofu, Unpressed",70,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Potato, Daeji, Raw",5,,
,"Onion, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S spinach potato porridge,"Spinach, Raw",15,Soup (snack),Korean
,"Rice, White, Raw",20,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Potato, Daeji, Raw",10,,
S spinach soy paste porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Spinach, Raw",15,,
,Sesame oil,1.2,,
,"Doenjang, Korean traditional type",1,,
S spinach soup,"Spinach, Raw",15,Soup (snack),Western
,"Wheat flour, White, All-purpose",5,,
,"Onion, Raw",10,,
,Cow's milk,50,,
,"Salt, Table salt",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,Butter,5,,
S spinach porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Spinach, Raw",15,,
,Sesame oil,1.2,,
,"Soy Sacuce, Korean traditional type",1,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
S spinach cheese porridge,"Spinach, Raw",15,Soup (snack),Korean
,"Cheese, Cheddar",10,,
,Cow's milk,20,,
,"Rice, White, Raw",25,,
S spinach cream soup,"Spinach, Raw",20,Soup (snack),Western
,Cow's milk,50,,
,"Onion, Raw",10,,
,"Wheat flour, White, All-purpose",5,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,Butter,5,,
S bread soy milk porridge,Loaf bread,30,Soup (snack),Korean
,"Soymilk, Soybean",200,,
,"Sugars, White sugar",1,,
S almond nut porridge,"Almond, Dried",3,Soup (snack),Korean
,"Walnut(Juglans regia L.), Dried",3,,
,"Rice, White, Raw",30,,
S almond soup,"Almond, Dried",5,Soup (snack),Western
,"Wheat flour, White, All-purpose",5,,
,"Onion, Raw",10,,
,Butter,5,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,Cow's milk,50,,
S curled mallow soy paste porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Curled mallow(Malva verticillata var. crispa L.), Raw",15,,
,Sesame oil,1.2,,
,"Doenjang, Korean traditional type",1,,
S curled mallow porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Curled mallow(Malva verticillata var. crispa L.), Raw",15,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S zucchini potato porridge,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",10,Soup (snack),Korean
,"Potato, Daeji, Raw",15,,
,"Rice, White, Raw",20,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S zucchini seaweed flake porridge,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",15,Soup (snack),Korean
,"Laver(Porphyra tenera), For Gimbap, Dried",1,,
,"Rice, White, Raw",25,,
,"Carrot, Roots, Raw",5,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",5,,
S zucchini brown kelp porridge,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",15,Soup (snack),Korean
,"Brown Kelp(Laminaria japonica), Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S zucchini tofu porridge,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",15,Soup (snack),Korean
,"Tofu, Firm",10,,
,"Onion, Raw",5,,
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S young pumpkin porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",15,,
,"Onion, Raw",10,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S cabbage potato porridge,"Cabbage, Raw",15,Soup (snack),Korean
,"Potato, Daeji, Raw",10,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",20,,
S cabbage shrimp porridge,"Cabbage, Raw",10,Soup (snack),Korean
,"Siba shrimp(Metapenaeus joyneri), Raw",15,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
S cabbage porridge,"Cabbage, Raw",20,Soup (snack),Korean
,Sesame oil,1,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",20,,
S cabbage brown rice porridge,"Cabbage, Raw",15,Soup (snack),Korean
,"Onion, Raw",10,,
,"Rice, White, Raw",15,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
,"Brown glutinous rice, Raw",10,,
S button mushroom soup with vegetable,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",20,Soup (snack),Western
,Cow's milk,50,,
,Butter,5,,
,"Wheat flour, White, All-purpose",5,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,"Potato, Daeji, Raw",5,,
,"Onion, Raw",5,,
S button mushroom porridge,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",15,Soup (snack),Korean
,"Onion, Raw",10,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
S button mushroom soup,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",20,Soup (snack),Western
,Cow's milk,50,,
,Butter,5,,
,"Wheat flour, White, All-purpose",5,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,"Onion, Raw",10,,
S button mushroom porridge(soy sauce),"Rice, White, Raw",25,Soup (snack),Korean
,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",15,,
,"Onion, Raw",10,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S yangsongyi mushroom veggie porridge,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",15,Soup (snack),Korean
,"Potato, Daeji, Raw",10,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Rice, White, Raw",20,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S yangsongyi mushroom cheese porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",15,,
,"Cheese, Cheddar",10,,
,"Salt, Table salt",0.2,,
S yangsongyi mushroom cream soup,"Cultivated mushroom(Agaricus bisporus (Lge.) Sing.), Raw",25,Soup (snack),Western
,"Onion, Raw",10,,
,"Wheat flour, White, All-purpose",5,,
,Butter,5,,
,"Salt, Table salt",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
S onion dried pollack porridge,"Onion, Raw",10,Soup (snack),Korean
,"Alaska pollock(Theragra chalcogramma), Dried",7,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
,"Rice, White, Raw",25,,
S onion cheese soup,"Onion, Raw",20,Soup (snack),Western
,"Wheat flour, White, All-purpose",5,,
,Butter,5,,
,Cow's milk,50,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,"Salt, Table salt",0.2,,
,"Cheese, Cheddar",10,,
S onion cheese porridge,"Onion, Raw",15,Soup (snack),Korean
,"Cheese, Cheddar",10,,
,Cow's milk,20,,
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
S onion sweet potato porridge,"Onion, Raw",15,Soup (snack),Korean
,Cow's milk,50,,
,"Rice, White, Raw",25,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S winter cabbage miso porridge,"Chinese cabbage, Young chinese cabbage, Raw",15,Soup (snack),Korean
,"Onion, Raw",5,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
,"Doenjang, Korean traditional type",2,,
S winter cabbage porridge,"Chinese cabbage, Young chinese cabbage, Raw",15,Soup (snack),Korean
,"Carrot, Roots, Raw",5,,
,"Rice, White, Raw",25,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
S lotus root veggie porridge,"Lotus roots, Raw",15,Soup (snack),Korean
,"Potato, Daeji, Raw",5,,
,"Carrot, Roots, Raw",3,,
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Salt, Table salt",0.2,,
,"Rice, White, Raw",20,,
S soft tofu crap soup,"Tofu, Silken, Soft",50,Soup (snack),Korean
,"Wheat flour, White, All-purpose",5,,
,"Onion, Raw",10,,
,Cow's milk,50,,
,"Salt, Table salt",0.2,,
,"Pepper(Piper nigrum L.), Black, Powder",0.1,,
,Butter,5,,
,"Tanner crab(Chionoecetes opilio), Raw",10,,
S soft tofu porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Tofu, Silken, Soft",20,,
,"Carrot, Roots, Raw",5,,
,"Onion, Raw",5,,
,Sesame oil,1.2,,
,"Salt, Table salt",0.2,,
S soft tofu veggie porridge,"Tofu, Silken, Soft",70,Soup (snack),Korean
,"Rice, White, Raw",25,,
,"Pumpkin(Cucurbita moschata), Young pumpkin, Raw",5,,
,"Carrot, Roots, Raw",5,,
,"Potato, Daeji, Raw",5,,
,"Onion, Raw",5,,
,"Salt, Table salt",0.2,,
,Sesame oil,1.2,,
S summer radish porridge,"Rice, White, Raw",25,Soup (snack),Korean
,"Radish(Raphanus sativus L.), Young radish, Raw",15,,
,"Carrot, Roots, Raw",5,,
,"Soy Sacuce, Korean traditional type",1,,
,Sesame oil,1.2,,
S deluxe chicken porridge,"Chicken, Meat and skin, Fowl, Raw",20,Soup (snack),Korean
